GeoId|Geography|LEAID|Year|Iteration|B02001_1est|B02001_1moe|B02001_2est|B02001_2moe|B02001_3est|B02001_3moe|B02001_4est|B02001_4moe|B02001_5est|B02001_5moe|B02001_6est|B02001_6moe|B02001_7est|B02001_7moe|B02001_8est|B02001_8moe|B02001_9est|B02001_9moe|B02001_10est|B02001_10moe
97000US4500750|Allendale County School District, SC|4500750|2014-2018||9214|*****|2165|83|6974|109|30|37|6|11|3|7|0|17|36|32|6|11|30|30
97000US2602550|Allendale Public School District, MI|2602550|2014-2018||24558|24|21167|850|942|230|142|101|400|141|0|18|999|832|908|278|104|97|804|263
97000US3400780|Allenhurst Borough School District, NJ|3400780|2014-2018||502|69|483|66|2|2|0|12|2|3|8|14|7|10|0|12|0|12|0|12
95000US3301380|Allenstown School District, NH|3301380|2014-2018||4370|26|4091|138|36|45|1|3|52|50|0|11|10|13|180|117|0|11|180|117
95000US0601980|Allensworth Elementary School District, CA|0601980|2014-2018||527|125|349|101|34|29|0|12|13|16|0|12|128|66|3|5|0|12|3|5
97000US4202280|Allentown City School District, PA|4202280|2014-2018||117369|511|69278|2537|16795|1344|914|406|2407|611|108|171|22065|2076|5802|1005|1372|438|4430|870
97000US3904349|Alliance City School District, OH|3904349|2014-2018||20899|366|18149|516|1514|296|61|82|134|105|0|21|165|101|876|325|100|148|776|288
97000US3102910|Alliance Public Schools, NE|3102910|2014-2018||9550|223|8673|258|56|49|418|252|33|41|0|13|74|55|296|208|78|76|218|199
97000US3400810|Alloway Township School District, NJ|3400810|2014-2018||3355|20|3005|139|184|121|0|12|28|31|0|12|20|21|118|107|0|12|118|107
97000US5500210|Alma Center School District, WI|5500210|2014-2018||3042|182|2654|177|12|15|60|34|11|10|1|1|216|76|88|36|22|16|66|33
97000US3100080|Alma Public Schools, NE|3100080|2014-2018||1918|150|1898|151|2|5|12|10|4|6|0|9|0|9|2|4|0|9|2|4
97000US2602640|Alma Public Schools, MI|2602640|2014-2018||14741|341|14121|403|313|182|74|52|29|28|0|16|57|43|147|64|42|31|105|56
97000US0502250|Alma School District, AR|0502250|2014-2018||15708|1026|14645|1068|178|141|278|168|0|19|0|19|225|199|382|185|0|19|382|185
97000US5500180|Alma School District, WI|5500180|2014-2018||1660|141|1586|128|13|12|4|5|0|9|0|9|0|9|57|30|2|2|55|30
97000US5300090|Almira School District, WA|5300090|2014-2018||480|92|457|86|2|3|4|5|4|6|0|12|0|12|13|14|0|12|13|14
97000US5500240|Almond-Bancroft School District, WI|5500240|2014-2018||2605|168|2506|166|4|5|30|44|0|9|0|9|48|63|17|14|0|9|17|14
97000US2602670|Almont Community Schools, MI|2602670|2014-2018||8321|341|8042|301|2|4|17|19|214|224|0|14|0|14|46|36|0|14|46|36
97000US0602010|Alpaugh Unified School District, CA|0602010|2014-2018||1431|223|1161|172|6|10|53|62|5|8|2|5|154|105|50|47|20|32|30|34
97000US2602730|Alpena Public Schools, MI|2602730|2014-2018||30098|136|29173|144|150|35|157|51|155|45|20|26|31|25|412|80|32|28|380|75
97000US0502280|Alpena School District, AR|0502280|2014-2018||2714|487|2604|473|0|12|9|17|1|3|0|12|0|12|100|75|0|12|100|75
97000US3400840|Alpha Borough School District, NJ|3400840|2014-2018||2100|119|1950|139|74|79|0|12|0|12|0|12|14|13|62|41|12|19|50|37
97000US3400870|Alpine Borough School District, NJ|3400870|2014-2018||1513|149|884|153|118|86|0|12|464|97|0|12|20|28|27|23|0|12|27|23
97000US0602070|Alpine County Unified School District, CA|0602070|2014-2018||1146|161|723|150|9|20|311|61|8|16|8|14|0|12|87|52|0|12|87|52
95000US0400630|Alpine Elementary District, AZ|0400630|2014-2018||434|123|421|120|13|22|0|12|0|12|0|12|0|12|0|12|0|12|0|12
97000US4807950|Alpine Independent School District, TX|4807950|2014-2018||7888|288|7381|300|13|13|50|54|153|57|0|19|176|96|115|88|40|48|75|74
97000US4900030|Alpine School District, UT|4900030|2014-2018||341089|655|313552|1428|2234|363|1551|381|5565|662|2440|474|5781|986|9966|943|825|255|9141|922
95000US0602100|Alpine Union Elementary School District, CA|0602100|2014-2018||19474|1099|17448|1067|200|135|446|204|471|221|0|19|169|93|740|306|169|124|571|257
97000US4101200|Alsea School District 7J, OR|4101200|2014-2018||1237|237|1178|231|3|5|5|5|3|5|0|12|27|32|21|15|4|7|17|15
95000US1703480|Alsip-Hazelgreen-Oaklawn School District 126, IL|1703480|2014-2018||16037|800|11838|910|2145|612|0|17|664|261|0|17|837|448|553|333|179|190|374|264
97000US1903480|Alta Community School District, IA|1903480|2014-2018||3058|211|2732|178|47|43|0|9|20|20|3|4|178|97|78|39|30|27|48|32
95000US0602160|Alta Loma Elementary School District, CA|0602160|2014-2018||55244|1272|38922|1608|2680|606|158|107|4821|611|54|46|5158|816|3451|689|1313|441|2138|540
95000US0602220|Alta Vista Elementary School District, CA|0602220|2014-2018||3286|560|2432|424|0|12|17|13|129|90|34|40|595|324|79|59|10|16|69|54
95000US0602250|Alta-Dutch Flat Union Elementary School District, CA|0602250|2014-2018||1555|202|1453|189|2|5|25|22|42|43|0|12|23|23|10|14|0|12|10|14
97000US1703510|Altamont Community Unit School District 10, IL|1703510|2014-2018||4583|198|4556|201|11|18|3|6|0|11|0|11|5|7|8|14|0|11|8|14
95000US0404770|Altar Valley Elementary District, AZ|0404770|2014-2018||7075|663|5538|688|87|129|174|111|40|50|0|17|983|432|253|218|18|27|235|216
95000US2903040|Altenburg 48 School District, MO|2903040|2014-2018||1135|195|1119|190|15|30|0|11|1|3|0|11|0|11|0|11|0|11|0|11
97000US3602820|Altmar-Parish-Williamstown Central School District, NY|3602820|2014-2018||7208|284|7016|288|18|14|11|9|28|20|0|17|10|17|125|44|8|9|117|45
97000US4807980|Alto Independent School District, TX|4807980|2014-2018||3368|371|2509|382|745|214|8|20|15|25|0|13|42|40|49|48|24|36|25|31
97000US1703600|Alton Community Unit School District 11, IL|1703600|2014-2018||47493|375|38059|777|7570|676|53|38|265|157|0|23|164|96|1382|328|69|49|1313|327
97000US2903060|Alton R-IV School District, MO|2903060|2014-2018||4467|396|4312|391|11|10|82|84|28|47|0|11|0|11|34|33|0|11|34|33
95000US3301440|Alton School District, NH|3301440|2014-2018||5298|17|5220|67|39|35|0|16|20|31|0|16|19|27|0|16|0|16|0|16
97000US4202340|Altoona Area School District, PA|4202340|2014-2018||57749|206|54156|413|1751|252|12|20|209|104|8|12|279|158|1334|243|59|42|1275|238
97000US5500270|Altoona School District, WI|5500270|2014-2018||9757|551|9049|670|54|50|0|12|299|226|0|12|15|23|340|157|0|12|340|157
97000US2004170|Altoona-Midway Unified School District 387, KS|2004170|2014-2018||1655|165|1568|166|0|10|0|10|2|2|0|10|1|3|84|38|0|10|84|38
97000US4002850|Altus Public Schools, OK|4002850|2014-2018||19787|170|13549|415|1726|171|342|87|249|72|20|31|2614|374|1287|282|403|184|884|186
95000US0602310|Alum Rock Union Elementary School District, CA|0602310|2014-2018||117825|2343|29223|1842|2080|366|1031|370|34969|1575|1262|746|44837|2259|4423|839|1663|475|2760|698
97000US4002880|Alva Public Schools, OK|4002880|2014-2018||7562|222|6588|228|219|83|118|46|85|79|0|13|59|43|493|115|78|85|415|108
97000US4800011|Alvarado Independent School District, TX|4800011|2014-2018||18634|1245|17169|1266|196|214|158|172|40|48|29|48|675|406|367|193|88|97|279|182
95000US0602360|Alview-Dairyland Union Elementary School District, CA|0602360|2014-2018||1651|314|1163|256|0|12|48|40|27|41|9|17|388|243|16|19|0|12|16|19
97000US4808090|Alvin Independent School District, TX|4808090|2014-2018||111763|3113|75209|2876|18548|1404|489|311|11320|960|19|31|3814|1169|2364|573|436|177|1928|539
95000US0602370|Alvina Elementary School District, CA|0602370|2014-2018||582|185|457|166|8|12|0|12|21|20|0|12|79|52|17|13|5|7|12|11
97000US4808100|Alvord Independent School District, TX|4808100|2014-2018||3348|404|3272|403|10|11|19|19|0|13|0|13|26|24|21|20|6|9|15|17
97000US0602430|Alvord Unified School District, CA|0602430|2014-2018||114317|2779|68412|2939|5294|738|585|312|10118|1002|415|173|24394|2023|5099|779|2003|534|3096|575
97000US1703660|Alwood Community Unit School District 225, IL|1703660|2014-2018||2213|177|2169|172|3|5|0|11|0|11|0|11|31|35|10|12|0|11|10|12
95000US3001950|Alzada Elementary School District, MT|3001950|2014-2018||183|50|183|50|0|10|0|10|0|10|0|10|0|10|0|10|0|10|0|10
97000US0602450|Amador County Unified School District, CA|0602450|2014-2018||37829|*****|32989|295|790|132|305|103|499|103|73|47|1374|254|1799|331|188|155|1611|246
97000US3602880|Amagansett Union Free School District, NY|3602880|2014-2018||862|232|839|235|8|12|0|12|0|12|0|12|10|13|5|7|0|12|5|7
97000US3904684|Amanda-Clearcreek Local School District, OH|3904684|2014-2018||8654|428|8519|419|27|39|10|17|0|16|0|16|5|8|93|63|2|5|91|63
97000US4808130|Amarillo Independent School District, TX|4808130|2014-2018||171556|1133|138703|1677|12807|584|803|268|7312|458|156|37|5008|751|6767|941|1249|347|5518|844
97000US4002910|Amber-Pocasset Public Schools, OK|4002910|2014-2018||1855|189|1673|182|2|3|66|28|7|11|0|9|21|23|86|59|2|4|84|59
97000US1703690|Amboy Community Unit School District 272, IL|1703690|2014-2018||4770|208|4660|211|18|18|12|13|6|7|15|20|39|33|20|27|0|11|20|27
97000US4202440|Ambridge Area School District, PA|4202440|2014-2018||23416|84|21178|377|1261|275|51|40|185|155|0|19|192|111|549|191|51|74|498|175
97000US5100180|Amelia County Public Schools, VA|5100180|2014-2018||12854|*****|9738|131|2737|177|31|38|0|19|0|19|0|19|348|227|0|19|348|227
97000US1600060|American Falls Joint School District 381, ID|1600060|2014-2018||7077|181|5359|504|4|6|400|155|0|17|0|17|1290|544|24|41|0|17|24|41
97000US5500300|Amery School District, WI|5500300|2014-2018||9315|341|9003|354|45|51|73|67|39|39|0|12|18|21|137|60|1|3|136|60
97000US1903540|Ames Community School District, IA|1903540|2014-2018||62691|556|51705|587|1633|332|94|48|6493|445|25|41|490|201|2251|446|88|71|2163|459
97000US2501860|Amesbury School District, MA|2501860|2014-2018||17378|22|16415|426|137|145|50|56|199|114|0|19|30|44|547|296|0|19|547|296
97000US3602920|Amherst Central School District, NY|3602920|2014-2018||24587|845|19633|898|2530|724|192|162|1030|353|0|22|214|179|988|365|25|37|963|365
97000US5100210|Amherst County Public Schools, VA|5100210|2014-2018||31882|*****|24604|88|5670|200|123|66|152|28|22|33|112|86|1199|214|10|13|1189|215
97000US3904519|Amherst Exempted Village School District, OH|3904519|2014-2018||23844|802|22291|822|300|206|113|85|423|244|0|21|136|87|581|225|99|85|482|208
97000US4808160|Amherst Independent School District, TX|4808160|2014-2018||995|198|875|194|55|40|0|13|9|12|0|13|37|32|19|20|13|19|6|9
97000US3100070|Amherst Public Schools, NE|3100070|2014-2018||891|111|885|111|0|9|0|9|3|4|0|9|2|3|1|2|0|9|1|2
95000US2501890|Amherst School District, MA|2501890|2014-2018||39741|46|29633|593|2413|530|181|108|5112|437|34|36|560|209|1808|525|211|128|1597|519
95000US3301470|Amherst School District, NH|3301470|2014-2018||11310|34|10708|233|30|48|0|18|163|104|0|18|80|70|329|150|18|29|311|152
96000US2501920|Amherst-Pelham School District, MA|2501920|2014-2018||44831|220|34459|615|2477|533|190|109|5162|437|34|36|578|211|1931|524|215|128|1716|519
97000US2800420|Amite County School District, MS|2800420|2014-2018||12468|*****|7156|20|5239|49|3|4|38|43|0|20|0|20|32|26|0|20|32|26
97000US4101230|Amity School District 4J, OR|4101230|2014-2018||4738|499|4258|496|7|10|61|61|40|50|0|12|63|42|309|203|0|12|309|203
97000US3602940|Amityville Union Free School District, NY|3602940|2014-2018||25739|1513|12125|1114|8873|1344|13|35|267|155|0|22|3402|1156|1059|681|137|125|922|637
97000US2800450|Amory School District, MS|2800450|2014-2018||10066|737|7127|603|2758|416|0|20|16|35|0|20|0|20|165|137|0|20|165|137
97000US0400680|Amphitheater Unified District, AZ|0400680|2014-2018||142855|2478|114268|2395|3721|613|3389|693|6466|831|300|184|8207|1054|6504|898|1813|583|4691|740
97000US3602970|Amsterdam City School District, NY|3602970|2014-2018||25609|252|20892|507|819|229|26|30|121|77|0|22|2785|460|966|286|362|161|604|205
95000US3001980|Amsterdam Elementary School District, MT|3001980|2014-2018||2071|233|2033|232|0|10|0|10|2|4|0|10|13|13|23|25|8|13|15|22
95000US3002010|Anaconda Elementary School District, MT|3002010|2014-2018||8801|139|8202|114|59|50|112|63|61|67|8|12|35|49|324|98|9|14|315|98
96000US3002030|Anaconda High School District, MT|3002030|2014-2018||8875|125|8276|98|59|50|112|63|61|67|8|12|35|49|324|98|9|14|315|98
97000US5300150|Anacortes School District, WA|5300150|2014-2018||21278|220|19532|295|105|59|189|59|563|118|32|23|210|82|647|104|79|27|568|101
97000US4003000|Anadarko Public Schools, OK|4003000|2014-2018||9063|293|3515|304|381|101|3973|331|109|54|0|13|154|109|931|252|44|57|887|244
95000US0602610|Anaheim Elementary School District, CA|0602610|2014-2018||204522|2441|140517|2869|3888|636|923|326|28867|1518|729|360|23780|2255|5818|774|1575|404|4243|648
96000US0602630|Anaheim Union High School District, CA|0602630|2014-2018||401295|2607|251583|3676|10883|1073|1976|429|84598|2270|2205|683|35959|2611|14091|1180|3540|659|10551|1068
97000US4808190|Anahuac Independent School District, TX|4808190|2014-2018||6703|669|4991|669|1046|317|3|5|268|146|0|19|308|240|87|137|0|19|87|137
97000US3801950|Anamoose Public School District 14, ND|3801950|2014-2018||563|85|561|85|0|9|2|4|0|9|0|9|0|9|0|9|0|9|0|9
97000US1903570|Anamosa Community School District, IA|1903570|2014-2018||9602|434|8846|472|483|170|6|12|240|213|0|13|0|13|27|36|19|35|8|10
97000US2602790|Anchor Bay School District, MI|2602790|2014-2018||35288|988|32776|1125|1011|354|135|106|587|341|20|35|52|65|707|249|39|40|668|247
95000US2100090|Anchorage Independent School District, KY|2100090|2014-2018||2378|293|2197|266|41|32|10|12|74|55|0|11|10|13|46|33|8|12|38|35
97000US0200180|Anchorage School District, AK|0200180|2014-2018||296112|*****|186522|1176|16439|675|21876|1099|28445|923|6890|436|6813|1197|29127|1611|1864|468|27263|1508
97000US0100060|Andalusia City School District, AL|0100060|2014-2018||8864|31|6343|281|2226|273|0|17|78|56|0|17|54|72|163|107|0|17|163|107
97000US1800150|Anderson Community School Corporation, IN|1800150|2014-2018||70134|214|57398|482|8565|519|153|77|686|173|0|27|964|298|2368|524|167|105|2201|500
97000US2100120|Anderson County School District, KY|2100120|2014-2018||22214|*****|21159|50|566|187|0|21|71|117|18|27|59|55|341|180|21|29|320|181
97000US4700090|Anderson County School District, TN|4700090|2014-2018||39870|41|38368|353|363|207|300|207|122|88|29|39|184|138|504|188|4|6|500|187
96000US4747001|Anderson County School District in Clinton, TN|4747001|2014-2018||9908|24|9436|239|276|205|0|17|23|26|0|17|0|17|173|124|9|14|164|123
95000US3002070|Anderson Elementary School District, MT|3002070|2014-2018||1360|200|1298|200|0|10|14|19|14|11|0|10|0|10|34|30|0|10|34|30
95000US4003010|Anderson Public School, OK|4003010|2014-2018||3046|233|2557|207|61|49|203|67|7|11|12|17|34|28|172|68|7|10|165|67
97000US4500780|Anderson School District 1, SC|4500780|2014-2018||54873|1221|48566|1237|3531|529|121|92|643|273|12|20|1109|489|891|356|148|176|743|305
97000US4500810|Anderson School District 2, SC|4500810|2014-2018||22432|979|18652|800|2994|474|45|40|37|47|52|58|44|44|608|232|69|81|539|217
97000US4500840|Anderson School District 3, SC|4500840|2014-2018||14975|1016|12856|986|1416|325|0|19|0|19|0|19|107|115|596|250|15|27|581|248
97000US4500870|Anderson School District 4, SC|4500870|2014-2018||21271|818|17994|808|2545|376|54|42|202|141|34|41|33|56|409|194|0|23|409|194
97000US4500900|Anderson School District 5, SC|4500900|2014-2018||82600|1310|58507|1305|20566|885|102|82|942|297|17|21|563|328|1903|427|0|29|1903|427
96000US0602700|Anderson Union High School District, CA|0602700|2014-2018||39264|1011|34894|1241|313|248|945|301|455|205|74|75|926|495|1657|350|165|88|1492|332
97000US0602730|Anderson Valley Unified School District, CA|0602730|2014-2018||2683|382|2524|365|17|25|30|40|0|12|0|12|44|58|68|61|0|12|68|61
97000US4808230|Anderson-Shiro Consolidated Independent School District, TX|4808230|2014-2018||3120|511|2451|421|503|245|65|71|0|13|0|13|37|60|64|81|0|13|64|81
97000US3603000|Andes Central School District, NY|3603000|2014-2018||919|130|871|130|0|12|4|6|5|8|0|12|0|12|39|37|0|12|39|37
97000US4639540|Andes Central School District 11-1, SD|4639540|2014-2018||2207|162|1022|103|7|7|1045|156|8|6|0|9|8|9|117|45|0|9|117|45
97000US3603030|Andover Central School District, NY|3603030|2014-2018||1792|180|1770|180|0|12|0|12|21|28|0|12|1|3|0|12|0|12|0|12
97000US2314823|Andover Public Schools, ME|2314823|2014-2018||564|66|557|66|0|10|0|10|0|10|0|10|3|4|4|4|0|10|4|4
97000US3400900|Andover Regional School District, NJ|3400900|2014-2018||6590|125|6043|233|181|75|0|17|275|203|0|17|8|16|83|55|0|17|83|55
97000US2501950|Andover School District, MA|2501950|2014-2018||35609|35|28594|724|990|562|27|33|4989|449|0|26|369|180|640|199|98|82|542|174
95000US3301500|Andover School District, NH|3301500|2014-2018||2799|322|2658|274|86|183|0|11|45|42|0|11|10|17|0|11|0|11|0|11
95000US0900030|Andover School District, CT|0900030|2014-2018||3223|122|3103|148|79|79|0|12|0|12|0|12|0|12|41|46|0|12|41|46
97000US2003360|Andover Unified School District 385, KS|2003360|2014-2018||25404|738|22693|798|480|273|106|90|1645|362|10|18|7|12|463|230|36|50|427|221
97000US1903630|Andrew Community School District, IA|1903630|2014-2018||1524|190|1490|189|25|40|0|9|3|6|0|9|6|9|0|9|0|9|0|9
97000US4808280|Andrews Independent School District, TX|4808280|2014-2018||17818|*****|16464|326|353|239|0|21|63|92|21|40|698|322|219|238|13|17|206|240
97000US4808310|Angleton Independent School District, TX|4808310|2014-2018||41531|1601|30969|1718|6592|801|206|172|426|177|5|4|2614|937|719|317|61|58|658|320
97000US3500090|Animas Public Schools, NM|3500090|2014-2018||899|155|875|152|9|19|7|13|0|12|0|12|8|14|0|12|0|12|0|12
97000US1903690|Ankeny Community School District, IA|1903690|2014-2018||64628|1182|60943|1477|980|384|22|21|1314|442|0|22|126|71|1243|574|121|94|1122|549
97000US2602820|Ann Arbor Public Schools, MI|2602820|2014-2018||172825|607|121276|1103|12530|815|636|282|29623|768|89|49|1153|334|7518|845|318|160|7200|847
95000US1703750|Anna Community Consolidated School District 37, IL|1703750|2014-2018||6457|365|5952|384|168|112|0|15|20|28|0|15|153|149|164|72|16|24|148|67
97000US4808340|Anna Independent School District, TX|4808340|2014-2018||14298|486|11774|1088|1287|815|37|55|885|819|0|21|71|100|244|232|18|31|226|235
96000US1703780|Anna Jonesboro Community High School District 81, IL|1703780|2014-2018||10800|402|10242|423|198|96|5|15|28|32|0|17|153|149|174|69|16|24|158|64
97000US3910004|Anna Local School District, OH|3910004|2014-2018||5476|428|5454|429|0|16|4|6|10|13|0|16|4|6|4|5|0|16|4|5
97000US2703150|Annandale Public School District, MN|2703150|2014-2018||10792|377|10379|412|44|52|10|9|20|18|0|14|292|157|47|26|0|14|47|26
97000US1703810|Annawan Community Unit School District 226, IL|1703810|2014-2018||2084|195|2029|196|20|22|0|11|0|11|3|4|12|20|20|18|0|11|20|18
97000US2400060|Anne Arundel County Public Schools, MD|2400060|2014-2018||567696|*****|416185|1767|93526|1149|997|236|21314|735|369|128|13315|1669|21990|1427|1652|440|20338|1408
